NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,F9,3871,5.878,80,18,41,Aprovechable,En Pie,18S,601366,9115233,PC 12,
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,F90,4914,5.819,72,22,41,Aprovechable,En Pie,18S,603561,9109579,PC 12,
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,F91,4685,7.837,80,24,41,Aprovechable,En Pie,18S,602205,9109489,PC 12,
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,88,180,2.895,45,28,41,Semillero,En Pie,18S,603014,9103173,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,81,218,5.41,87,14,41,Aprovechable,En Pie,18S,603167,9103649,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,81,223,7.841,80,24,41,Semillero,En Pie,18S,603515,9103638,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,67,1567,5.552,80,17,41,Aprovechable,En Pie,18S,603531,9104636,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,85,1771,7.184,80,22,41,Aprovechable,En Pie,18S,602624,9103378,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,86,1824,1.544,55,10,41,Semillero,En Pie,18S,601626,9103310,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,55,1955,4.326,80,11,41,Aprovechable,En Pie,18S,602686,9105472,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,83,2101,4.153,84,9,41,Aprovechable,En Pie,18S,602390,9103530,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,75,2263,6.113,96,13,41,Aprovechable,En Pie,18S,601804,9104071,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,75,2281,4.245,80,13,41,Aprovechable,En Pie,18S,602429,9104070,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,75,2297,7.024,93,13,41,Aprovechable,En Pie,18S,603424,9104083,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,77,2315,6.205,80,19,41,Aprovechable,En Pie,18S,603062,9103921,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,63,2411,6.899,65,32,41,Aprovechable,En Pie,18S,602353,9104930,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,78,2510,6.097,80,14,41,Aprovechable,En Pie,18S,602968,9103867,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,78,2516,4.937,90,9,41,Aprovechable,En Pie,18S,602559,9103871,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,51,2727,3.415,78,11,41,Aprovechable,En Pie,18S,602193,9105745,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,51,2736,8.569,100,15,41,Aprovechable,En Pie,18S,602771,9105746,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,7,2853,9.799,111,11,41,Aprovechable,En Pie,18S,602930,9108854,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,24,2877,4.001,52,29,41,Aprovechable,En Pie,18S,602953,9107645,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,45,3071,4.235,77,14,41,Aprovechable,En Pie,18S,602951,9106163,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,48,3512,5.077,70,15,41,Aprovechable,En Pie,18S,601863,9105981,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,35,3529,2.371,65,11,41,Semillero,En Pie,18S,601996,9106899,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,34,3579,3.609,62,13,41,Aprovechable,En Pie,18S,603152,9106932,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,34,3587,4.964,87,9,41,Aprovechable,En Pie,18S,602566,9106945,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,34,3599,2.587,65,12,41,Aprovechable,En Pie,18S,601737,9106941,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,4,3617,7.604,90,13,41,Aprovechable,En Pie,18S,601580,9109052,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,47,3769,4.68,84,13,41,Aprovechable,En Pie,18S,602916,9106042,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,47,3782,7.106,64,34,41,Semillero,En Pie,18S,603410,9106044,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,33,4055,6.83,78,22,41,Aprovechable,En Pie,18S,603783,9107001,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,44,4116,11.18,62,57,41,Semillero,En Pie,18S,601714,9106253,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,14,4136,14.548,72,55,41,Semillero,En Pie,18S,603498,9108341,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,15,4139,16.922,84,47,41,Semillero,En Pie,18S,603733,9108278,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,17,4178,13.285,67,58,41,Semillero,En Pie,18S,603777,9108140,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,11,4262,3.777,68,16,41,Aprovechable,En Pie,18S,601819,9108580,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,23,4313,4.96,90,12,41,Aprovechable,En Pie,18S,603358,9107718,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,2,4615,5.878,60,32,41,Semillero,En Pie,18S,601814,9109183,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,2,4616,5.471,57,33,41,Semillero,En Pie,18S,601856,9109182,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,94,4781,5.29,72,20,41,Aprovechable,En Pie,18S,591082,9113887,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,88,4861,8.001,70,32,41,Semillero,En Pie,18S,592255,9113465,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,74,4886,5.327,60,29,41,Semillero,En Pie,18S,591132,9112463,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,9,4920,7.184,80,22,41,Semillero,En Pie,18S,603162,9108688,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,93,5010,5.453,75,19,41,Aprovechable,En Pie,18S,592458,9113827,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,80,5038,26.125,160,20,41,Aprovechable,En Pie,18S,590548,9112916,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,80,5071,6.531,80,20,41,Aprovechable,En Pie,18S,592235,9112928,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,29,5116,8.093,90,16,41,Aprovechable,En Pie,18S,603217,9107317,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,52,5452,6.371,98,13,41,Aprovechable,En Pie,18S,590753,9110960,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,52,5477,4.245,80,13,41,Aprovechable,En Pie,18S,593210,9110942,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,73,5725,7.682,97,16,41,Aprovechable,En Pie,18S,590904,9112430,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,59,5734,4.572,80,14,41,Aprovechable,En Pie,18S,591236,9111409,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,16,5773,8.674,100,17,41,Aprovechable,En Pie,18S,591507,9108621,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,89,5952,4.96,90,12,41,Semillero,En Pie,18S,591633,9113523,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,97,6026,6.113,96,13,41,Aprovechable,En Pie,18S,591985,9114100,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,84,6054,5.373,90,13,41,Aprovechable,En Pie,18S,592562,9113196,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,84,6055,6.046,92,14,41,Aprovechable,En Pie,18S,592558,9113171,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,84,6079,5.283,86,14,41,Aprovechable,En Pie,18S,591256,9113187,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,71,6144,6.98,60,38,41,Semillero,En Pie,18S,590909,9112278,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,92,6207,3.644,69,15,41,Aprovechable,En Pie,18S,592320,9113654,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,78,6255,4.305,75,15,41,Aprovechable,En Pie,18S,590720,9112780,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,77,6262,7.903,88,20,41,Aprovechable,En Pie,18S,591143,9112711,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,77,6289,5.748,77,19,41,Aprovechable,En Pie,18S,592911,9112715,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,65,6549,12.348,110,20,41,Aprovechable,En Pie,18S,590745,9111848,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,64,6702,4.793,85,13,41,Aprovechable,En Pie,18S,593073,9111814,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,64,6703,2.87,75,10,41,Aprovechable,En Pie,18S,593032,9111794,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,64,6709,4.322,55,28,41,Semillero,En Pie,18S,592639,9111794,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,5,6782,5.492,62,28,41,Semillero,En Pie,18S,592160,9107630,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,5,6793,4.424,85,12,41,Aprovechable,En Pie,18S,592525,9107628,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,41,6877,10.555,78,34,41,Semillero,En Pie,18S,593089,9110176,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,58,6911,7.313,105,13,41,Aprovechable,En Pie,18S,590811,9111369,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,12,6987,2.278,61,12,41,Aprovechable,En Pie,18S,591431,9108156,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,25,6991,4.424,85,12,41,Aprovechable,En Pie,18S,591682,9109044,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,25,6998,6.927,59,39,41,Semillero,En Pie,18S,591945,9109060,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,70,7001,4.793,85,13,41,Aprovechable,En Pie,18S,592909,9112196,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,16,7077,7.33,65,34,41,Semillero,En Pie,18S,593209,9108407,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,16,7100,8.751,70,35,41,Semillero,En Pie,18S,591458,9108440,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,33,7572,4,70,16,41,Aprovechable,En Pie,18S,591668,9109625,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,29,7605,6.245,60,34,41,Semillero,En Pie,18S,591492,9109330,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,30,7638,6.683,63,33,41,Semillero,En Pie,18S,591569,9109405,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,25,7708,4.245,80,13,41,Aprovechable,En Pie,18S,592555,9109044,PC 13,CONSOLIDADO AYB
Caryocar glabrum , Almendro,Caryocar glabrum , Almendro, ,26,7731,4.291,58,25,41,Semillero,En Pie,18S,591503,9109128,PC 13,CONSOLIDADO AYB
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,47,169,4.879,75,17,41,Aprovechable,En Pie,18S,593476,9112564,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,42,224,4.679,70,14,41,Aprovechable,En Pie,18S,594984,9112905,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,43,263,11.442,98,22,41,Aprovechable,En Pie,18S,594593,9112849,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,50,304,8.62,104,15,41,Aprovechable,En Pie,18S,593448,9112340,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,50,310,4.373,69,18,41,Semillero,En Pie,18S,593928,9112378,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,51,370,4.572,80,14,41,Aprovechable,En Pie,18S,594031,9112257,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,51,379,4.898,80,15,41,Aprovechable,En Pie,18S,593457,9112390,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,51,380,6.312,94,14,41,Aprovechable,En Pie,18S,593427,9112304,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,83,565,4.301,65,16,41,Aprovechable,En Pie,18S,593558,9110049,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,83,587,5.58,80,15,41,Aprovechable,En Pie,18S,594370,9110051,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,53,607,5.465,76,14,41,Aprovechable,En Pie,18S,593723,9112132,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,53,613,5.22,75,13,41,Aprovechable,En Pie,18S,594035,9112179,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,52,649,2.5,70,10,41,Aprovechable,En Pie,18S,595622,9112207,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,52,676,3.252,70,10,41,Aprovechable,En Pie,18S,593723,9112198,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,36,724,7.736,75,19,41,Aprovechable,En Pie,18S,593951,9113310,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,37,746,5.225,80,16,41,Aprovechable,En Pie,18S,594946,9113258,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,45,857,3.827,50,30,41,Semillero,En Pie,18S,595237,9112713,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,92,893,8.274,85,22,41,Aprovechable,En Pie,18S,594579,9109399,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,21,945,6.765,99,10,41,Aprovechable,En Pie,18S,595719,9114411,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,21,946,4,70,16,41,Aprovechable,En Pie,18S,595663,9114367,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,34,982,22.117,130,17,41,Aprovechable,En Pie,18S,594038,9113519,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,77,1155,6.535,90,13,41,Aprovechable,En Pie,18S,594011,9110479,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,76,1199,3.895,60,15,41,Aprovechable,En Pie,18S,594061,9110527,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,33,1261,5.523,97,8,41,Aprovechable,En Pie,18S,593284,9113557,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,65,1274,5.273,79,14,41,Aprovechable,En Pie,18S,593732,9111311,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,54,1362,7.356,85,14,41,Aprovechable,En Pie,18S,593865,9112047,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,56,1401,3.644,69,15,41,Semillero,En Pie,18S,593925,9111926,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,57,1447,3.123,60,17,41,Semillero,En Pie,18S,594847,9111849,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,57,1468,6.453,93,13,41,Aprovechable,En Pie,18S,593618,9111850,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,71,1478,13.34,106,16,41,Aprovechable,En Pie,18S,593320,9110916,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,71,1492,2.933,55,19,41,Semillero,En Pie,18S,593605,9110908,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,71,1493,6.176,82,18,41,Aprovechable,En Pie,18S,593623,9110890,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,34,1610,3.5,70,14,41,Aprovechable,En Pie,18S,595401,9113492,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,35,1646,5.373,90,13,41,Aprovechable,En Pie,18S,593867,9113375,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,74,1795,5.641,70,17,41,Aprovechable,En Pie,18S,594691,9110710,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,84,1812,10.695,95,17,41,Aprovechable,En Pie,18S,593945,9109978,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,84,1837,9.506,89,18,41,Aprovechable,En Pie,18S,595929,9109970,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,43,1884,6.179,87,16,41,Aprovechable,En Pie,18S,597909,9112809,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,81,1991,3.775,68,16,41,Aprovechable,En Pie,18S,595286,9110198,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,81,1992,3.038,61,16,41,Aprovechable,En Pie,18S,595289,9110173,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,81,1997,6.038,86,16,41,Aprovechable,En Pie,18S,595474,9110200,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,82,2048,9.563,90,15,41,Aprovechable,En Pie,18S,593468,9110112,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,82,2054,8.674,100,17,41,Aprovechable,En Pie,18S,593505,9110076,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,82,2067,8.438,105,15,41,Aprovechable,En Pie,18S,594366,9110089,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,69,2152,11.257,110,15,41,Aprovechable,En Pie,18S,595725,9111049,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,79,2279,6.982,80,15,41,Aprovechable,En Pie,18S,593484,9110279,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,79,2289,3.306,60,18,41,Semillero,En Pie,18S,593975,9110345,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,75,2465,6.188,65,20,41,Aprovechable,En Pie,18S,593341,9110583,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,86,2563,11.404,111,12,41,Aprovechable,En Pie,18S,594697,9109843,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,78,2623,9.857,92,18,41,Aprovechable,En Pie,18S,595327,9110402,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,72,2639,5.368,70,15,41,Aprovechable,En Pie,18S,593625,9110779,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,72,2645,7.368,95,16,41,Aprovechable,En Pie,18S,593356,9110825,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,79,2714,9.351,100,16,41,Aprovechable,En Pie,18S,595521,9110302,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,40,2760,4,70,16,41,Aprovechable,En Pie,18S,597616,9113024,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,41,2797,3.266,80,10,41,Aprovechable,En Pie,18S,597666,9112968,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,41,2798,4.305,75,15,41,Aprovechable,En Pie,18S,597671,9112963,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,80,2807,2.388,60,13,41,Semillero,En Pie,18S,593511,9110268,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,88,2931,5.39,80,12,41,Aprovechable,En Pie,18S,595813,9109673,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,39,2950,5.552,80,17,41,Aprovechable,En Pie,18S,597694,9113129,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,39,2966,3.954,50,31,41,Semillero,En Pie,18S,596978,9113113,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,38,2999,4.25,70,17,41,Aprovechable,En Pie,18S,597554,9113180,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,48,3043,3.75,70,15,41,Aprovechable,En Pie,18S,597884,9112484,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,32,3098,4.145,57,25,41,Semillero,En Pie,18S,596572,9113608,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,89,3179,5.143,60,28,41,Semillero,En Pie,18S,594342,9109578,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,34,3222,3.5,70,14,41,Aprovechable,En Pie,18S,597450,9113454,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,35,3247,11.113,110,18,41,Aprovechable,En Pie,18S,597036,9113380,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,18,3292,6.001,70,24,41,Semillero,En Pie,18S,597805,9114566,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,36,3349,2.204,60,12,41,Semillero,En Pie,18S,597081,9113348,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,36,3368,4.592,75,16,41,Aprovechable,En Pie,18S,596117,9113368,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,37,3396,5.225,80,16,41,Aprovechable,En Pie,18S,598119,9113293,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,25,3455,5.161,85,14,41,Aprovechable,En Pie,18S,597505,9114105,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,25,3458,10.205,100,20,41,Aprovechable,En Pie,18S,597554,9114081,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,91,3505,2.315,55,15,41,Semillero,En Pie,18S,594895,9109468,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,47,3631,7.654,100,15,41,Aprovechable,En Pie,18S,597598,9112579,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,47,3649,6.2,90,15,41,Aprovechable,En Pie,18S,596226,9112563,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,88,3697,5.225,80,16,41,Aprovechable,En Pie,18S,598052,9109668,PC 08,
Apuleia leiocarpa , Ana caspi,Apuleia leiocarpa , Ana caspi, ,23,3976,3.75,70,15,41,Aprovechable,En Pie,18S,596213,9114263,PC 08,
