,NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
6505,Virola peruviana , Cumala,Virola peruviana , Cumala, ,12,3399,3.776,58,22,46,Semillero,En Pie,18S,601581,9108487,PC 13,CONSOLIDADO AYB
6506,Virola peruviana , Cumala,Virola peruviana , Cumala, ,12,3401,6.174,80,17,46,Aprovechable,En Pie,18S,601667,9108460,PC 13,CONSOLIDADO AYB
6507,Virola peruviana , Cumala,Virola peruviana , Cumala, ,12,3404,3.2,56,20,46,Semillero,En Pie,18S,601717,9108509,PC 13,CONSOLIDADO AYB
6508,Virola peruviana , Cumala,Virola peruviana , Cumala, ,12,3407,4.921,70,18,46,Aprovechable,En Pie,18S,601825,9108502,PC 13,CONSOLIDADO AYB
6509,Virola peruviana , Cumala,Virola peruviana , Cumala, ,13,3445,3.68,56,23,46,Semillero,En Pie,18S,603489,9108431,PC 13,CONSOLIDADO AYB
6510,Virola peruviana , Cumala,Virola peruviana , Cumala, ,13,3458,3.68,56,23,46,Semillero,En Pie,18S,602247,9108414,PC 13,CONSOLIDADO AYB
6511,Virola peruviana , Cumala,Virola peruviana , Cumala, ,13,3465,4.225,60,23,46,Semillero,En Pie,18S,601645,9108410,PC 13,CONSOLIDADO AYB
6512,Virola peruviana , Cumala,Virola peruviana , Cumala, ,31,3482,3.01,53,21,46,Semillero,En Pie,18S,601746,9107165,PC 13,CONSOLIDADO AYB
6513,Virola peruviana , Cumala,Virola peruviana , Cumala, ,31,3491,6.715,80,15,46,Aprovechable,En Pie,18S,602421,9107128,PC 13,CONSOLIDADO AYB
6514,Virola peruviana , Cumala,Virola peruviana , Cumala, ,48,3501,2.652,57,16,46,Semillero,En Pie,18S,602582,9105965,PC 13,CONSOLIDADO AYB
6515,Virola peruviana , Cumala,Virola peruviana , Cumala, ,48,3504,6.799,80,15,46,Aprovechable,En Pie,18S,602298,9105961,PC 13,CONSOLIDADO AYB
6516,Virola peruviana , Cumala,Virola peruviana , Cumala, ,48,3511,6.082,90,12,46,Aprovechable,En Pie,18S,601887,9105981,PC 13,CONSOLIDADO AYB
6517,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,3530,3.539,68,15,46,Semillero,En Pie,18S,602055,9106900,PC 13,CONSOLIDADO AYB
6518,Virola peruviana , Cumala,Virola peruviana , Cumala, ,35,3550,15.163,124,20,46,Aprovechable,En Pie,18S,603379,9106884,PC 13,CONSOLIDADO AYB
6519,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,3561,3.334,62,17,46,Semillero,En Pie,18S,603869,9106929,PC 13,CONSOLIDADO AYB
6520,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,3563,7.549,70,27,46,Aprovechable,En Pie,18S,603858,9106938,PC 13,CONSOLIDADO AYB
6521,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,3565,4.618,70,16,46,Aprovechable,En Pie,18S,603786,9106953,PC 13,CONSOLIDADO AYB
6522,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,3566,5.445,77,18,46,Aprovechable,En Pie,18S,603791,9106949,PC 13,CONSOLIDADO AYB
6523,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,3567,1.803,47,16,46,Semillero,En Pie,18S,603781,9106943,PC 13,CONSOLIDADO AYB
6524,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,3568,4.894,60,21,46,Aprovechable,En Pie,18S,603521,9106890,PC 13,CONSOLIDADO AYB
6525,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,3569,3.0,70,12,46,Semillero,En Pie,18S,603528,9106902,PC 13,CONSOLIDADO AYB
6526,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,3570,10.097,93,25,46,Aprovechable,En Pie,18S,603460,9106918,PC 13,CONSOLIDADO AYB
6527,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,3571,4.722,70,17,46,Aprovechable,En Pie,18S,603462,9106950,PC 13,CONSOLIDADO AYB
6528,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,3594,6.946,74,20,46,Aprovechable,En Pie,18S,602078,9106948,PC 13,CONSOLIDADO AYB
6529,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,3595,2.88,56,18,46,Semillero,En Pie,18S,601992,9106946,PC 13,CONSOLIDADO AYB
6530,Virola peruviana , Cumala,Virola peruviana , Cumala, ,34,3601,4.442,70,15,46,Aprovechable,En Pie,18S,601713,9106958,PC 13,CONSOLIDADO AYB
6531,Virola peruviana , Cumala,Virola peruviana , Cumala, ,4,3610,3.087,55,20,46,Semillero,En Pie,18S,601322,9109056,PC 13,CONSOLIDADO AYB
6532,Virola peruviana , Cumala,Virola peruviana , Cumala, ,4,3621,4.752,60,20,46,Aprovechable,En Pie,18S,601722,9109055,PC 13,CONSOLIDADO AYB
6533,Virola peruviana , Cumala,Virola peruviana , Cumala, ,4,3622,4.847,60,20,46,Aprovechable,En Pie,18S,601731,9109053,PC 13,CONSOLIDADO AYB
6534,Virola peruviana , Cumala,Virola peruviana , Cumala, ,4,3623,5.169,80,12,46,Aprovechable,En Pie,18S,601782,9109030,PC 13,CONSOLIDADO AYB
6535,Virola peruviana , Cumala,Virola peruviana , Cumala, ,4,3632,3.762,64,18,46,Semillero,En Pie,18S,602402,9109062,PC 13,CONSOLIDADO AYB
6536,Virola peruviana , Cumala,Virola peruviana , Cumala, ,5,3646,9.99,85,24,46,Aprovechable,En Pie,18S,603865,9108952,PC 13,CONSOLIDADO AYB
6537,Virola peruviana , Cumala,Virola peruviana , Cumala, ,22,3697,2.778,55,18,46,Semillero,En Pie,18S,603091,9107804,PC 13,CONSOLIDADO AYB
6538,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,3709,7.774,85,20,46,Aprovechable,En Pie,18S,603455,9105132,PC 13,CONSOLIDADO AYB
6539,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,3722,5.664,58,33,46,Semillero,En Pie,18S,602797,9105143,PC 13,CONSOLIDADO AYB
6540,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,3729,3.135,64,15,46,Aprovechable,En Pie,18S,602409,9105097,PC 13,CONSOLIDADO AYB
6541,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,3730,4.29,56,20,46,Aprovechable,En Pie,18S,602388,9105115,PC 13,CONSOLIDADO AYB
6542,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,3732,5.248,55,34,46,Semillero,En Pie,18S,602309,9105122,PC 13,CONSOLIDADO AYB
6543,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,3737,4.465,50,35,46,Semillero,En Pie,18S,602028,9105134,PC 13,CONSOLIDADO AYB
6544,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,3741,5.711,68,20,46,Aprovechable,En Pie,18S,601517,9105114,PC 13,CONSOLIDADO AYB
6545,Virola peruviana , Cumala,Virola peruviana , Cumala, ,60,3742,3.795,67,13,46,Aprovechable,En Pie,18S,601499,9105122,PC 13,CONSOLIDADO AYB
6546,Virola peruviana , Cumala,Virola peruviana , Cumala, ,47,3747,5.21,76,15,46,Aprovechable,En Pie,18S,601524,9106004,PC 13,CONSOLIDADO AYB
6547,Virola peruviana , Cumala,Virola peruviana , Cumala, ,47,3767,6.712,78,20,46,Aprovechable,En Pie,18S,602898,9106056,PC 13,CONSOLIDADO AYB
6548,Virola peruviana , Cumala,Virola peruviana , Cumala, ,47,3779,4.809,66,18,46,Aprovechable,En Pie,18S,603385,9106021,PC 13,CONSOLIDADO AYB
6549,Virola peruviana , Cumala,Virola peruviana , Cumala, ,47,3780,11.89,94,20,46,Aprovechable,En Pie,18S,603386,9106066,PC 13,CONSOLIDADO AYB
6550,Virola peruviana , Cumala,Virola peruviana , Cumala, ,47,3781,4.33,64,20,46,Aprovechable,En Pie,18S,603382,9106054,PC 13,CONSOLIDADO AYB
6551,Virola peruviana , Cumala,Virola peruviana , Cumala, ,47,3787,8.325,83,17,46,Aprovechable,En Pie,18S,603546,9106053,PC 13,CONSOLIDADO AYB
6552,Virola peruviana , Cumala,Virola peruviana , Cumala, ,47,3790,8.921,90,18,46,Aprovechable,En Pie,18S,603742,9106037,PC 13,CONSOLIDADO AYB
6553,Virola peruviana , Cumala,Virola peruviana , Cumala, ,46,3793,4.83,85,12,46,Aprovechable,En Pie,18S,603568,9106067,PC 13,CONSOLIDADO AYB
6554,Virola peruviana , Cumala,Virola peruviana , Cumala, ,39,3823,3.859,55,25,46,Semillero,En Pie,18S,602587,9106608,PC 13,CONSOLIDADO AYB
6555,Virola peruviana , Cumala,Virola peruviana , Cumala, ,39,3825,5.726,67,25,46,Semillero,En Pie,18S,602679,9106588,PC 13,CONSOLIDADO AYB
6556,Virola peruviana , Cumala,Virola peruviana , Cumala, ,39,3838,6.715,80,15,46,Aprovechable,En Pie,18S,603130,9106594,PC 13,CONSOLIDADO AYB
6557,Virola peruviana , Cumala,Virola peruviana , Cumala, ,39,3839,4.38,70,13,46,Aprovechable,En Pie,18S,603259,9106597,PC 13,CONSOLIDADO AYB
6558,Virola peruviana , Cumala,Virola peruviana , Cumala, ,39,3840,7.831,90,17,46,Aprovechable,En Pie,18S,603311,9106584,PC 13,CONSOLIDADO AYB
6559,Virola peruviana , Cumala,Virola peruviana , Cumala, ,39,3841,7.82,90,18,46,Aprovechable,En Pie,18S,603439,9106576,PC 13,CONSOLIDADO AYB
6560,Virola peruviana , Cumala,Virola peruviana , Cumala, ,39,3842,4.414,60,17,46,Aprovechable,En Pie,18S,603500,9106608,PC 13,CONSOLIDADO AYB
6561,Virola peruviana , Cumala,Virola peruviana , Cumala, ,39,3843,5.191,68,22,46,Semillero,En Pie,18S,603657,9106595,PC 13,CONSOLIDADO AYB
6562,Virola peruviana , Cumala,Virola peruviana , Cumala, ,38,3848,6.305,70,19,46,Aprovechable,En Pie,18S,603696,9106667,PC 13,CONSOLIDADO AYB
6563,Virola peruviana , Cumala,Virola peruviana , Cumala, ,38,3849,5.734,80,15,46,Aprovechable,En Pie,18S,603658,9106661,PC 13,CONSOLIDADO AYB
6564,Virola peruviana , Cumala,Virola peruviana , Cumala, ,38,3852,6.05,79,19,46,Aprovechable,En Pie,18S,603310,9106653,PC 13,CONSOLIDADO AYB
6565,Virola peruviana , Cumala,Virola peruviana , Cumala, ,38,3854,6.658,80,17,46,Aprovechable,En Pie,18S,603057,9106660,PC 13,CONSOLIDADO AYB
6566,Virola peruviana , Cumala,Virola peruviana , Cumala, ,38,3855,5.557,66,25,46,Semillero,En Pie,18S,603032,9106648,PC 13,CONSOLIDADO AYB
6567,Virola peruviana , Cumala,Virola peruviana , Cumala, ,38,3857,5.751,70,23,46,Semillero,En Pie,18S,602868,9106682,PC 13,CONSOLIDADO AYB
6568,Virola peruviana , Cumala,Virola peruviana , Cumala, ,38,3858,6.619,90,17,46,Aprovechable,En Pie,18S,602816,9106667,PC 13,CONSOLIDADO AYB
6569,Virola peruviana , Cumala,Virola peruviana , Cumala, ,38,3859,5.994,70,21,46,Aprovechable,En Pie,18S,602757,9106679,PC 13,CONSOLIDADO AYB
6570,Virola peruviana , Cumala,Virola peruviana , Cumala, ,38,3862,9.802,90,20,46,Aprovechable,En Pie,18S,602645,9106701,PC 13,CONSOLIDADO AYB
6571,Virola peruviana , Cumala,Virola peruviana , Cumala, ,38,3871,3.153,53,22,46,Semillero,En Pie,18S,601598,9106660,PC 13,CONSOLIDADO AYB
6572,Virola peruviana , Cumala,Virola peruviana , Cumala, ,8,3874,4.859,69,20,46,Aprovechable,En Pie,18S,601490,9108790,PC 13,CONSOLIDADO AYB
6573,Virola peruviana , Cumala,Virola peruviana , Cumala, ,8,3878,7.848,77,17,46,Aprovechable,En Pie,18S,601714,9108754,PC 13,CONSOLIDADO AYB
6574,Virola peruviana , Cumala,Virola peruviana , Cumala, ,8,3880,5.791,75,18,46,Aprovechable,En Pie,18S,601819,9108761,PC 13,CONSOLIDADO AYB
6575,Virola peruviana , Cumala,Virola peruviana , Cumala, ,8,3884,3.84,56,24,46,Semillero,En Pie,18S,602213,9108785,PC 13,CONSOLIDADO AYB
6576,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,3902,5.067,79,16,46,Aprovechable,En Pie,18S,603219,9105562,PC 13,CONSOLIDADO AYB
6577,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,3903,8.039,80,16,46,Aprovechable,En Pie,18S,603160,9105524,PC 13,CONSOLIDADO AYB
6578,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,3913,5.384,70,17,46,Aprovechable,En Pie,18S,602361,9105552,PC 13,CONSOLIDADO AYB
6579,Virola peruviana , Cumala,Virola peruviana , Cumala, ,54,3917,8.166,77,18,46,Aprovechable,En Pie,18S,601818,9105518,PC 13,CONSOLIDADO AYB
6580,Virola peruviana , Cumala,Virola peruviana , Cumala, ,41,3928,3.308,60,18,46,Semillero,En Pie,18S,601383,9106448,PC 13,CONSOLIDADO AYB
6581,Virola peruviana , Cumala,Virola peruviana , Cumala, ,41,3943,9.363,100,17,46,Aprovechable,En Pie,18S,602220,9106466,PC 13,CONSOLIDADO AYB
6582,Virola peruviana , Cumala,Virola peruviana , Cumala, ,41,3944,7.731,90,18,46,Aprovechable,En Pie,18S,602285,9106449,PC 13,CONSOLIDADO AYB
6583,Virola peruviana , Cumala,Virola peruviana , Cumala, ,9,3944,9.199,90,18,46,Aprovechable,En Pie,18S,601620,9108697,PC 13,CONSOLIDADO AYB
6584,Virola peruviana , Cumala,Virola peruviana , Cumala, ,9,3946,5.0,70,20,46,Aprovechable,En Pie,18S,601410,9108691,PC 13,CONSOLIDADO AYB
6585,Virola peruviana , Cumala,Virola peruviana , Cumala, ,41,3953,3.555,64,17,46,Semillero,En Pie,18S,602948,9106467,PC 13,CONSOLIDADO AYB
6586,Virola peruviana , Cumala,Virola peruviana , Cumala, ,41,3961,3.647,63,18,46,Semillero,En Pie,18S,603687,9106458,PC 13,CONSOLIDADO AYB
6587,Virola peruviana , Cumala,Virola peruviana , Cumala, ,40,3968,5.68,90,11,46,Aprovechable,En Pie,18S,603679,9106541,PC 13,CONSOLIDADO AYB
6588,Virola peruviana , Cumala,Virola peruviana , Cumala, ,40,3971,5.845,100,10,46,Aprovechable,En Pie,18S,603348,9106559,PC 13,CONSOLIDADO AYB
6589,Virola peruviana , Cumala,Virola peruviana , Cumala, ,40,3972,9.005,105,13,46,Aprovechable,En Pie,18S,603279,9106529,PC 13,CONSOLIDADO AYB
6590,Virola peruviana , Cumala,Virola peruviana , Cumala, ,40,3978,6.687,63,33,46,Semillero,En Pie,18S,602921,9106549,PC 13,CONSOLIDADO AYB
6591,Virola peruviana , Cumala,Virola peruviana , Cumala, ,40,3981,5.503,70,22,46,Aprovechable,En Pie,18S,602555,9106548,PC 13,CONSOLIDADO AYB
6592,Virola peruviana , Cumala,Virola peruviana , Cumala, ,10,3999,6.227,75,17,46,Aprovechable,En Pie,18S,601604,9108645,PC 13,CONSOLIDADO AYB
6593,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,4029,6.084,72,23,46,Aprovechable,En Pie,18S,602589,9107000,PC 13,CONSOLIDADO AYB
6594,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,4032,7.157,80,16,46,Aprovechable,En Pie,18S,602624,9107003,PC 13,CONSOLIDADO AYB
6595,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,4033,4.958,65,23,46,Aprovechable,En Pie,18S,602679,9106994,PC 13,CONSOLIDADO AYB
6596,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,4042,6.429,60,35,46,Semillero,En Pie,18S,603008,9107016,PC 13,CONSOLIDADO AYB
6597,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,4043,8.479,85,23,46,Aprovechable,En Pie,18S,603151,9107012,PC 13,CONSOLIDADO AYB
6598,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,4046,7.891,82,23,46,Aprovechable,En Pie,18S,603345,9106987,PC 13,CONSOLIDADO AYB
6599,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,4052,7.043,80,18,46,Aprovechable,En Pie,18S,603598,9107051,PC 13,CONSOLIDADO AYB
6600,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,4054,4.511,62,23,46,Aprovechable,En Pie,18S,603767,9107006,PC 13,CONSOLIDADO AYB
6601,Virola peruviana , Cumala,Virola peruviana , Cumala, ,33,4056,7.921,84,22,46,Aprovechable,En Pie,18S,603825,9107018,PC 13,CONSOLIDADO AYB
6602,Virola peruviana , Cumala,Virola peruviana , Cumala, ,32,4057,5.819,72,22,46,Aprovechable,En Pie,18S,603848,9107072,PC 13,CONSOLIDADO AYB
6603,Virola peruviana , Cumala,Virola peruviana , Cumala, ,32,4060,8.164,80,25,46,Aprovechable,En Pie,18S,603817,9107046,PC 13,CONSOLIDADO AYB
6604,Virola peruviana , Cumala,Virola peruviana , Cumala, ,32,4063,4.743,65,22,46,Aprovechable,En Pie,18S,603566,9107119,PC 13,CONSOLIDADO AYB
6605,Virola peruviana , Cumala,Virola peruviana , Cumala, ,32,4067,7.073,76,24,46,Aprovechable,En Pie,18S,603380,9107068,PC 13,CONSOLIDADO AYB
6606,Virola peruviana , Cumala,Virola peruviana , Cumala, ,32,4071,8.164,80,25,46,Aprovechable,En Pie,18S,603104,9107083,PC 13,CONSOLIDADO AYB
6607,Virola peruviana , Cumala,Virola peruviana , Cumala, ,32,4072,6.251,70,25,46,Aprovechable,En Pie,18S,603100,9107102,PC 13,CONSOLIDADO AYB
6608,Virola peruviana , Cumala,Virola peruviana , Cumala, ,32,4081,8.11,85,22,46,Aprovechable,En Pie,18S,602778,9107103,PC 13,CONSOLIDADO AYB
6609,Virola peruviana , Cumala,Virola peruviana , Cumala, ,32,4091,6.084,72,23,46,Aprovechable,En Pie,18S,602252,9107055,PC 13,CONSOLIDADO AYB
6610,Virola peruviana , Cumala,Virola peruviana , Cumala, ,44,4102,10.127,58,59,46,Semillero,En Pie,18S,602737,9106239,PC 13,CONSOLIDADO AYB
6611,Virola peruviana , Cumala,Virola peruviana , Cumala, ,44,4105,6.064,75,17,46,Aprovechable,En Pie,18S,602537,9106245,PC 13,CONSOLIDADO AYB
6612,Virola peruviana , Cumala,Virola peruviana , Cumala, ,14,4120,4.5,70,18,46,Aprovechable,En Pie,18S,601386,9108367,PC 13,CONSOLIDADO AYB
6613,Virola peruviana , Cumala,Virola peruviana , Cumala, ,15,4152,10.127,58,59,46,Semillero,En Pie,18S,601814,9108290,PC 13,CONSOLIDADO AYB
6614,Virola peruviana , Cumala,Virola peruviana , Cumala, ,15,4154,8.456,53,59,46,Semillero,En Pie,18S,601748,9108281,PC 13,CONSOLIDADO AYB
6615,Virola peruviana , Cumala,Virola peruviana , Cumala, ,11,4246,15.169,100,21,46,Aprovechable,En Pie,18S,603788,9108536,PC 13,CONSOLIDADO AYB
6616,Virola peruviana , Cumala,Virola peruviana , Cumala, ,11,4258,8.571,90,19,46,Aprovechable,En Pie,18S,602021,9108567,PC 13,CONSOLIDADO AYB
6617,Virola peruviana , Cumala,Virola peruviana , Cumala, ,11,4260,5.697,60,31,46,Semillero,En Pie,18S,601884,9108552,PC 13,CONSOLIDADO AYB
6618,Virola peruviana , Cumala,Virola peruviana , Cumala, ,29,4278,11.623,110,22,46,Aprovechable,En Pie,18S,601562,9107326,PC 13,CONSOLIDADO AYB
6619,Virola peruviana , Cumala,Virola peruviana , Cumala, ,29,4291,7.338,66,33,46,Semillero,En Pie,18S,602240,9107281,PC 13,CONSOLIDADO AYB
6620,Virola peruviana , Cumala,Virola peruviana , Cumala, ,49,4371,1.837,60,10,46,Aprovechable,En Pie,18S,592800,9110726,PC 13,CONSOLIDADO AYB
6621,Virola peruviana , Cumala,Virola peruviana , Cumala, ,49,4372,3.334,62,17,46,Aprovechable,En Pie,18S,592797,9110722,PC 13,CONSOLIDADO AYB
6622,Virola peruviana , Cumala,Virola peruviana , Cumala, ,49,4373,3.674,60,20,46,Aprovechable,En Pie,18S,592797,9110730,PC 13,CONSOLIDADO AYB
6623,Virola peruviana , Cumala,Virola peruviana , Cumala, ,49,4383,3.674,60,20,46,Semillero,En Pie,18S,591428,9110739,PC 13,CONSOLIDADO AYB
6624,Virola peruviana , Cumala,Virola peruviana , Cumala, ,49,4386,5.53,85,15,46,Aprovechable,En Pie,18S,590965,9110746,PC 13,CONSOLIDADO AYB
6625,Virola peruviana , Cumala,Virola peruviana , Cumala, ,49,4387,4.312,65,20,46,Semillero,En Pie,18S,590967,9110725,PC 13,CONSOLIDADO AYB
6626,Virola peruviana , Cumala,Virola peruviana , Cumala, ,30,4421,2.976,54,20,46,Semillero,En Pie,18S,602971,9107228,PC 13,CONSOLIDADO AYB
6627,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,4450,4.018,75,14,46,Aprovechable,En Pie,18S,593129,9110323,PC 13,CONSOLIDADO AYB
6628,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,4457,4.18,64,20,46,Semillero,En Pie,18S,592348,9110344,PC 13,CONSOLIDADO AYB
6629,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,4464,2.926,64,14,46,Aprovechable,En Pie,18S,591597,9110344,PC 13,CONSOLIDADO AYB
6630,Virola peruviana , Cumala,Virola peruviana , Cumala, ,43,4465,3.2,56,20,46,Semillero,En Pie,18S,591535,9110361,PC 13,CONSOLIDADO AYB
6631,Virola peruviana , Cumala,Virola peruviana , Cumala, ,44,4473,3.018,65,14,46,Aprovechable,En Pie,18S,590719,9110435,PC 13,CONSOLIDADO AYB
6632,Virola peruviana , Cumala,Virola peruviana , Cumala, ,44,4478,3.303,68,14,46,Aprovechable,En Pie,18S,591278,9110430,PC 13,CONSOLIDADO AYB
6633,Virola peruviana , Cumala,Virola peruviana , Cumala, ,100,4482,4.312,65,20,46,Semillero,En Pie,18S,592671,9114303,PC 13,CONSOLIDADO AYB
6634,Virola peruviana , Cumala,Virola peruviana , Cumala, ,46,4505,5.836,58,34,46,Semillero,En Pie,18S,602747,9106108,PC 13,CONSOLIDADO AYB
6635,Virola peruviana , Cumala,Virola peruviana , Cumala, ,46,4511,6.245,60,34,46,Semillero,En Pie,18S,602023,9106121,PC 13,CONSOLIDADO AYB
6636,Virola peruviana , Cumala,Virola peruviana , Cumala, ,46,4520,7.217,90,15,46,Aprovechable,En Pie,18S,601420,9106120,PC 13,CONSOLIDADO AYB
6637,Virola peruviana , Cumala,Virola peruviana , Cumala, ,0,4527,3.75,70,15,46,Aprovechable,En Pie,18S,601717,9109301,PC 13,CONSOLIDADO AYB
6638,Virola peruviana , Cumala,Virola peruviana , Cumala, ,0,4528,4.891,70,17,46,Aprovechable,En Pie,18S,601715,9109299,PC 13,CONSOLIDADO AYB
6639,Virola peruviana , Cumala,Virola peruviana , Cumala, ,0,4533,7.687,90,17,46,Aprovechable,En Pie,18S,602131,9109315,PC 13,CONSOLIDADO AYB
6640,Virola peruviana , Cumala,Virola peruviana , Cumala, ,0,4539,5.674,70,17,46,Aprovechable,En Pie,18S,602977,9109314,PC 13,CONSOLIDADO AYB
6641,Virola peruviana , Cumala,Virola peruviana , Cumala, ,0,4544,9.971,100,21,46,Aprovechable,En Pie,18S,603343,9109316,PC 13,CONSOLIDADO AYB
6642,Virola peruviana , Cumala,Virola peruviana , Cumala, ,1,4551,12.192,120,17,46,Aprovechable,En Pie,18S,603560,9109251,PC 13,CONSOLIDADO AYB
6643,Virola peruviana , Cumala,Virola peruviana , Cumala, ,1,4582,8.294,100,17,46,Aprovechable,En Pie,18S,602237,9109233,PC 13,CONSOLIDADO AYB
6644,Virola peruviana , Cumala,Virola peruviana , Cumala, ,18,4598,3.927,60,20,46,Aprovechable,En Pie,18S,601465,9108054,PC 13,CONSOLIDADO AYB
6645,Virola peruviana , Cumala,Virola peruviana , Cumala, ,2,4604,5.132,75,15,46,Aprovechable,En Pie,18S,601422,9109191,PC 13,CONSOLIDADO AYB
6646,Virola peruviana , Cumala,Virola peruviana , Cumala, ,2,4608,5.174,65,24,46,Aprovechable,En Pie,18S,601571,9109193,PC 13,CONSOLIDADO AYB
6647,Virola peruviana , Cumala,Virola peruviana , Cumala, ,2,4609,4.598,64,22,46,Aprovechable,En Pie,18S,601581,9109171,PC 13,CONSOLIDADO AYB
6648,Virola peruviana , Cumala,Virola peruviana , Cumala, ,2,4612,6.683,63,33,46,Semillero,En Pie,18S,601732,9109174,PC 13,CONSOLIDADO AYB
6649,Virola peruviana , Cumala,Virola peruviana , Cumala, ,2,4617,4.465,50,35,46,Semillero,En Pie,18S,601876,9109176,PC 13,CONSOLIDADO AYB
6650,Virola peruviana , Cumala,Virola peruviana , Cumala, ,2,4626,6.601,75,23,46,Aprovechable,En Pie,18S,602216,9109205,PC 13,CONSOLIDADO AYB
6651,Virola peruviana , Cumala,Virola peruviana , Cumala, ,2,4630,8.11,85,22,46,Aprovechable,En Pie,18S,602368,9109171,PC 13,CONSOLIDADO AYB
6652,Virola peruviana , Cumala,Virola peruviana , Cumala, ,2,4631,7.511,80,23,46,Aprovechable,En Pie,18S,602386,9109197,PC 13,CONSOLIDADO AYB
6653,Virola peruviana , Cumala,Virola peruviana , Cumala, ,2,4637,3.779,46,35,46,Aprovechable,En Pie,18S,602787,9109178,PC 13,CONSOLIDADO AYB
6654,Virola peruviana , Cumala,Virola peruviana , Cumala, ,2,4656,7.511,80,23,46,Aprovechable,En Pie,18S,603273,9109209,PC 13,CONSOLIDADO AYB
6655,Virola peruviana , Cumala,Virola peruviana , Cumala, ,3,4663,6.888,75,24,46,Aprovechable,En Pie,18S,603741,9109128,PC 13,CONSOLIDADO AYB
6656,Virola peruviana , Cumala,Virola peruviana , Cumala, ,3,4674,5.372,78,17,46,Aprovechable,En Pie,18S,602965,9109115,PC 13,CONSOLIDADO AYB
6657,Virola peruviana , Cumala,Virola peruviana , Cumala, ,3,4678,7.633,88,18,46,Aprovechable,En Pie,18S,602776,9109127,PC 13,CONSOLIDADO AYB
6658,Virola peruviana , Cumala,Virola peruviana , Cumala, ,3,4683,8.405,84,20,46,Aprovechable,En Pie,18S,602553,9109100,PC 13,CONSOLIDADO AYB
6659,Virola peruviana , Cumala,Virola peruviana , Cumala, ,3,4688,6.865,62,35,46,Semillero,En Pie,18S,602099,9109110,PC 13,CONSOLIDADO AYB
6660,Virola peruviana , Cumala,Virola peruviana , Cumala, ,3,4690,4.449,70,15,46,Aprovechable,En Pie,18S,601937,9109079,PC 13,CONSOLIDADO AYB
6661,Virola peruviana , Cumala,Virola peruviana , Cumala, ,20,4714,6.465,80,17,46,Aprovechable,En Pie,18S,603026,9107938,PC 13,CONSOLIDADO AYB
6662,Virola peruviana , Cumala,Virola peruviana , Cumala, ,21,4736,5.16,53,36,46,Aprovechable,En Pie,18S,603043,9107869,PC 13,CONSOLIDADO AYB
6663,Virola peruviana , Cumala,Virola peruviana , Cumala, ,21,4738,18.369,120,25,46,Semillero,En Pie,18S,602896,9107842,PC 13,CONSOLIDADO AYB
6664,Virola peruviana , Cumala,Virola peruviana , Cumala, ,21,4745,8.415,92,21,46,Aprovechable,En Pie,18S,601723,9107841,PC 13,CONSOLIDADO AYB
6665,Virola peruviana , Cumala,Virola peruviana , Cumala, ,94,4751,7.837,80,24,46,Aprovechable,En Pie,18S,593231,9113975,PC 13,CONSOLIDADO AYB
