,NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
14393,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,38,1113,2.256,51,17,51,Semillero,En Pie,18S,594054,9113192,PC 08,
14394,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,38,1122,4.25,70,17,51,Aprovechable,En Pie,18S,594973,9113220,PC 08,
14395,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,38,1126,9.763,90,19,51,Aprovechable,En Pie,18S,595218,9113202,PC 08,
14396,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,38,1130,8.523,100,14,51,Aprovechable,En Pie,18S,595441,9113178,PC 08,
14397,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,38,1140,7.026,90,17,51,Aprovechable,En Pie,18S,595554,9113175,PC 08,
14398,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,38,1141,6.926,89,13,51,Aprovechable,En Pie,18S,595675,9113170,PC 08,
14399,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,39,1144,13.652,110,18,51,Aprovechable,En Pie,18S,595428,9113153,PC 08,
14400,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,1153,14.431,160,12,51,Aprovechable,En Pie,18S,593935,9110433,PC 08,
14401,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,1158,25.284,170,17,51,Aprovechable,En Pie,18S,594105,9110454,PC 08,
14402,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,1160,10.915,100,18,51,Aprovechable,En Pie,18S,594229,9110458,PC 08,
14403,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,1163,11.6,115,17,51,Aprovechable,En Pie,18S,594566,9110447,PC 08,
14404,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,1164,13.058,150,12,51,Aprovechable,En Pie,18S,594793,9110445,PC 08,
14405,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,1166,14.016,110,20,51,Aprovechable,En Pie,18S,594838,9110447,PC 08,
14406,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,1167,7.656,100,14,51,Aprovechable,En Pie,18S,594850,9110487,PC 08,
14407,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,1170,3.09,58,18,51,Semillero,En Pie,18S,595090,9110468,PC 08,
14408,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,1171,10.515,90,20,51,Aprovechable,En Pie,18S,595139,9110473,PC 08,
14409,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,1172,15.996,120,20,51,Aprovechable,En Pie,18S,595284,9110455,PC 08,
14410,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,77,1173,9.136,77,21,51,Aprovechable,En Pie,18S,595510,9110486,PC 08,
14411,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,1178,10.176,100,16,51,Aprovechable,En Pie,18S,597873,9110538,PC 08,
14412,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,1186,14.375,125,14,51,Aprovechable,En Pie,18S,595258,9110530,PC 08,
14413,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,1189,15.792,120,16,51,Aprovechable,En Pie,18S,595120,9110516,PC 08,
14414,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,1190,22.624,130,22,51,Aprovechable,En Pie,18S,594751,9110506,PC 08,
14415,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,1191,16.103,110,22,51,Aprovechable,En Pie,18S,594766,9110539,PC 08,
14416,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,76,1195,2.56,56,16,51,Semillero,En Pie,18S,594433,9110563,PC 08,
14417,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,65,1272,15.287,123,14,51,Aprovechable,En Pie,18S,593683,9111305,PC 08,
14418,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,65,1280,17.992,117,18,51,Aprovechable,En Pie,18S,594149,9111292,PC 08,
14419,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,65,1282,16.183,129,13,51,Aprovechable,En Pie,18S,594668,9111312,PC 08,
14420,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,65,1293,63.284,185,28,51,Aprovechable,En Pie,18S,595258,9111303,PC 08,
14421,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,65,1299,24.967,147,17,51,Aprovechable,En Pie,18S,595605,9111317,PC 08,
14422,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,30,1303,6.858,80,21,51,Aprovechable,En Pie,18S,594490,9113744,PC 08,
14423,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,31,1335,4.3,53,30,51,Semillero,En Pie,18S,595002,9113695,PC 08,
14424,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,31,1337,3.44,53,24,51,Semillero,En Pie,18S,594826,9113695,PC 08,
14425,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,31,1339,6.627,80,15,51,Aprovechable,En Pie,18S,594568,9113707,PC 08,
14426,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,31,1342,16.401,110,23,51,Aprovechable,En Pie,18S,594997,9113654,PC 08,
14427,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,54,1367,12.348,110,20,51,Aprovechable,En Pie,18S,594078,9112053,PC 08,
14428,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,54,1375,6.914,80,16,51,Aprovechable,En Pie,18S,594390,9112067,PC 08,
14429,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,54,1389,23.622,130,20,51,Aprovechable,En Pie,18S,595143,9112030,PC 08,
14430,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,56,1409,15.266,105,19,51,Aprovechable,En Pie,18S,594219,9111897,PC 08,
14431,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,56,1428,10.076,102,14,51,Aprovechable,En Pie,18S,595916,9111947,PC 08,
14432,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,1434,10.416,101,19,51,Aprovechable,En Pie,18S,595837,9111881,PC 08,
14433,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,1442,13.106,100,20,51,Aprovechable,En Pie,18S,595267,9111818,PC 08,
14434,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,1457,16.06,110,19,51,Aprovechable,En Pie,18S,594015,9111860,PC 08,
14435,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,1471,17.221,150,15,51,Aprovechable,En Pie,18S,593596,9111825,PC 08,
14436,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,1472,7.112,88,18,51,Aprovechable,En Pie,18S,593408,9111836,PC 08,
14437,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,1473,21.35,130,20,51,Aprovechable,En Pie,18S,593352,9111866,PC 08,
14438,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,71,1480,5.7,85,14,51,Aprovechable,En Pie,18S,593408,9110855,PC 08,
14439,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,71,1484,30.009,149,18,51,Aprovechable,En Pie,18S,593455,9110905,PC 08,
14440,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,71,1497,2.522,51,19,51,Semillero,En Pie,18S,593677,9110906,PC 08,
14441,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,54,1502,26.434,135,22,51,Aprovechable,En Pie,18S,595869,9112050,PC 08,
14442,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,55,1539,8.266,90,20,51,Aprovechable,En Pie,18S,593883,9111998,PC 08,
14443,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,55,1547,14.171,115,21,51,Aprovechable,En Pie,18S,593529,9112000,PC 08,
14444,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,63,1592,14.914,110,19,51,Aprovechable,En Pie,18S,593992,9111420,PC 08,
14445,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,34,1603,17.106,120,19,51,Aprovechable,En Pie,18S,595270,9113448,PC 08,
14446,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,35,1632,5.126,61,27,51,Semillero,En Pie,18S,594903,9113408,PC 08,
14447,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,35,1634,4.81,67,21,51,Aprovechable,En Pie,18S,594814,9113410,PC 08,
14448,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,35,1642,8.281,84,23,51,Aprovechable,En Pie,18S,593969,9113418,PC 08,
14449,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,34,1665,18.445,120,19,51,Aprovechable,En Pie,18S,595586,9113448,PC 08,
14450,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,69,1698,7.411,100,12,51,Aprovechable,En Pie,18S,594184,9110988,PC 08,
14451,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,60,1709,6.535,90,13,51,Aprovechable,En Pie,18S,595915,9111640,PC 08,
14452,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,60,1737,3.848,80,10,51,Aprovechable,En Pie,18S,594397,9111639,PC 08,
14453,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,1760,16.575,120,19,51,Aprovechable,En Pie,18S,593385,9110708,PC 08,
14454,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,1761,13.222,110,16,51,Aprovechable,En Pie,18S,593424,9110686,PC 08,
14455,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,1762,26.746,150,19,51,Aprovechable,En Pie,18S,593450,9110665,PC 08,
14456,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,1764,9.031,100,13,51,Aprovechable,En Pie,18S,593548,9110672,PC 08,
14457,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,1773,19.879,130,19,51,Aprovechable,En Pie,18S,593783,9110667,PC 08,
14458,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,66,1801,16.578,128,17,51,Aprovechable,En Pie,18S,593316,9111247,PC 08,
14459,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,1806,1.991,51,15,51,Semillero,En Pie,18S,593523,9109976,PC 08,
14460,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,1807,2.123,51,16,51,Semillero,En Pie,18S,593684,9109984,PC 08,
14461,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,1814,9.9,98,16,51,Aprovechable,En Pie,18S,594307,9109968,PC 08,
14462,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,1817,13.398,100,20,51,Aprovechable,En Pie,18S,594331,9109992,PC 08,
14463,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,1819,2.123,51,16,51,Semillero,En Pie,18S,594503,9109986,PC 08,
14464,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,1824,11.862,98,20,51,Aprovechable,En Pie,18S,594738,9110008,PC 08,
14465,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,1825,6.185,80,14,51,Aprovechable,En Pie,18S,595043,9109980,PC 08,
14466,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,1830,9.923,100,14,51,Aprovechable,En Pie,18S,595339,9109976,PC 08,
14467,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,1834,9.185,100,18,51,Aprovechable,En Pie,18S,595730,9109965,PC 08,
14468,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,1835,6.467,89,16,51,Aprovechable,En Pie,18S,595875,9109967,PC 08,
14469,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,84,1838,12.698,100,17,51,Aprovechable,En Pie,18S,595940,9109960,PC 08,
14470,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,90,1840,8.266,90,20,51,Aprovechable,En Pie,18S,593328,9109554,PC 08,
14471,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,90,1843,5.552,80,17,51,Aprovechable,En Pie,18S,593414,9109562,PC 08,
14472,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,90,1846,4.5,70,18,51,Aprovechable,En Pie,18S,593699,9109558,PC 08,
14473,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,90,1849,5.522,65,18,51,Aprovechable,En Pie,18S,594054,9109541,PC 08,
14474,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,90,1852,2.746,58,16,51,Semillero,En Pie,18S,594461,9109561,PC 08,
14475,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,90,1862,12.664,130,11,51,Aprovechable,En Pie,18S,595537,9109524,PC 08,
14476,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,43,1876,6.531,80,20,51,Aprovechable,En Pie,18S,598281,9112834,PC 08,
14477,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,43,1888,2.918,58,17,51,Semillero,En Pie,18S,597724,9112840,PC 08,
14478,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,43,1892,18.369,150,16,51,Aprovechable,En Pie,18S,597293,9112873,PC 08,
14479,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,65,1902,15.571,110,17,51,Aprovechable,En Pie,18S,595804,9111336,PC 08,
14480,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,64,1911,6.479,64,31,51,Semillero,En Pie,18S,595503,9111391,PC 08,
14481,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,64,1912,6.27,64,30,51,Semillero,En Pie,18S,595391,9111383,PC 08,
14482,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,64,1913,12.621,110,17,51,Aprovechable,En Pie,18S,595384,9111350,PC 08,
14483,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,64,1916,8.989,90,18,51,Aprovechable,En Pie,18S,594968,9111366,PC 08,
14484,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,64,1923,12.85,100,17,51,Aprovechable,En Pie,18S,594541,9111372,PC 08,
14485,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,64,1930,18.876,130,14,51,Aprovechable,En Pie,18S,594249,9111369,PC 08,
14486,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,64,1933,6.627,80,15,51,Aprovechable,En Pie,18S,594109,9111367,PC 08,
14487,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,64,1942,18.5,125,17,51,Aprovechable,En Pie,18S,593549,9111369,PC 08,
14488,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,81,1949,2.939,60,16,51,Semillero,En Pie,18S,593356,9110206,PC 08,
14489,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,81,1950,15.281,100,21,51,Aprovechable,En Pie,18S,593383,9110192,PC 08,
14490,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,81,1963,12.659,105,18,51,Aprovechable,En Pie,18S,593770,9110201,PC 08,
14491,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,81,1969,12.111,110,15,51,Aprovechable,En Pie,18S,594299,9110170,PC 08,
14492,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,81,1980,5.836,58,34,51,Semillero,En Pie,18S,594482,9110168,PC 08,
14493,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,81,2000,13.732,115,15,51,Aprovechable,En Pie,18S,595616,9110162,PC 08,
14494,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,63,2015,3.318,51,25,51,Semillero,En Pie,18S,595678,9111429,PC 08,
14495,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,63,2018,5.655,70,20,51,Aprovechable,En Pie,18S,595877,9111447,PC 08,
14496,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,62,2036,10.13,106,15,51,Aprovechable,En Pie,18S,594193,9111498,PC 08,
14497,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,62,2039,7.548,86,20,51,Aprovechable,En Pie,18S,594073,9111507,PC 08,
14498,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,82,2043,28.702,150,25,51,Aprovechable,En Pie,18S,593357,9110102,PC 08,
14499,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,82,2047,16.899,120,23,51,Aprovechable,En Pie,18S,593469,9110085,PC 08,
14500,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,82,2056,9.461,90,16,51,Aprovechable,En Pie,18S,593641,9110095,PC 08,
14501,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,82,2060,11.251,105,20,51,Aprovechable,En Pie,18S,593952,9110087,PC 08,
14502,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,82,2063,13.021,103,16,51,Aprovechable,En Pie,18S,594016,9110104,PC 08,
14503,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,82,2065,6.061,64,29,51,Semillero,En Pie,18S,594186,9110113,PC 08,
14504,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,82,2074,29.85,150,26,51,Aprovechable,En Pie,18S,594739,9110117,PC 08,
14505,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,82,2091,13.464,106,16,51,Aprovechable,En Pie,18S,595458,9110108,PC 08,
14506,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,82,2099,21.002,140,21,51,Aprovechable,En Pie,18S,595797,9110099,PC 08,
14507,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,69,2102,5.316,61,28,51,Semillero,En Pie,18S,594328,9111048,PC 08,
14508,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,69,2130,7.614,73,28,51,Semillero,En Pie,18S,595199,9110995,PC 08,
14509,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,69,2139,24.757,155,18,51,Aprovechable,En Pie,18S,595576,9111049,PC 08,
14510,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,69,2148,6.314,75,22,51,Aprovechable,En Pie,18S,595678,9110995,PC 08,
14511,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,68,2164,7.184,80,22,51,Aprovechable,En Pie,18S,595883,9111098,PC 08,
14512,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,68,2178,6.644,90,19,51,Aprovechable,En Pie,18S,595500,9111109,PC 08,
14513,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,68,2188,8.482,80,19,51,Aprovechable,En Pie,18S,594700,9111076,PC 08,
14514,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,68,2197,8.679,90,21,51,Aprovechable,En Pie,18S,593633,9111099,PC 08,
14515,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,71,2206,14.906,140,13,51,Aprovechable,En Pie,18S,594225,9110853,PC 08,
14516,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,71,2211,8.104,95,19,51,Aprovechable,En Pie,18S,594446,9110868,PC 08,
14517,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,71,2212,13.487,100,21,51,Aprovechable,En Pie,18S,594508,9110857,PC 08,
14518,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,71,2213,9.185,100,18,51,Aprovechable,En Pie,18S,594554,9110910,PC 08,
14519,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,71,2245,2.56,56,16,51,Semillero,En Pie,18S,595943,9110905,PC 08,
14520,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,70,2254,7.351,80,19,51,Aprovechable,En Pie,18S,595665,9110934,PC 08,
14521,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,70,2259,7.851,89,14,51,Aprovechable,En Pie,18S,595277,9110954,PC 08,
14522,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,70,2262,3.261,58,19,51,Semillero,En Pie,18S,595243,9110931,PC 08,
14523,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,70,2268,12.074,100,17,51,Aprovechable,En Pie,18S,595119,9110959,PC 08,
14524,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,79,2271,3.261,58,19,51,Semillero,En Pie,18S,593299,9110308,PC 08,
14525,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,79,2273,4.5,70,18,51,Aprovechable,En Pie,18S,593333,9110303,PC 08,
14526,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,79,2277,6.927,80,17,51,Aprovechable,En Pie,18S,593460,9110284,PC 08,
14527,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,79,2284,7.903,88,20,51,Aprovechable,En Pie,18S,593706,9110324,PC 08,
14528,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,79,2285,7.037,85,14,51,Aprovechable,En Pie,18S,593716,9110352,PC 08,
14529,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,79,2286,15.3,120,17,51,Aprovechable,En Pie,18S,593799,9110347,PC 08,
14530,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,73,2303,7.776,98,13,51,Aprovechable,En Pie,18S,593409,9110767,PC 08,
14531,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,73,2304,9.982,89,18,51,Aprovechable,En Pie,18S,593529,9110736,PC 08,
14532,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,73,2323,9.059,90,18,51,Aprovechable,En Pie,18S,594529,9110729,PC 08,
14533,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,73,2326,2.654,51,20,51,Semillero,En Pie,18S,594558,9110729,PC 08,
14534,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,73,2331,6.504,70,20,51,Aprovechable,En Pie,18S,594773,9110775,PC 08,
14535,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,73,2334,11.021,120,15,51,Aprovechable,En Pie,18S,594951,9110765,PC 08,
14536,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,73,2337,3.436,67,15,51,Aprovechable,En Pie,18S,595401,9110755,PC 08,
14537,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,73,2342,7.026,90,17,51,Aprovechable,En Pie,18S,595872,9110768,PC 08,
14538,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,73,2343,4.977,70,15,51,Aprovechable,En Pie,18S,595865,9110755,PC 08,
14539,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,73,2344,8.597,88,18,51,Aprovechable,En Pie,18S,595926,9110767,PC 08,
14540,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,73,2345,5.567,80,13,51,Aprovechable,En Pie,18S,595994,9110773,PC 08,
14541,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,72,2350,13.689,100,19,51,Aprovechable,En Pie,18S,595785,9110817,PC 08,
14542,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,72,2359,11.887,140,13,51,Aprovechable,En Pie,18S,595358,9110719,PC 08,
14543,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,72,2360,6.381,70,21,51,Aprovechable,En Pie,18S,595179,9110829,PC 08,
14544,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,72,2364,7.368,95,16,51,Aprovechable,En Pie,18S,595065,9110808,PC 08,
14545,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,72,2367,21.534,120,25,51,Aprovechable,En Pie,18S,594669,9110815,PC 08,
14546,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,72,2369,22.998,125,24,51,Aprovechable,En Pie,18S,594603,9110808,PC 08,
14547,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,72,2370,28.076,150,19,51,Aprovechable,En Pie,18S,594572,9110817,PC 08,
